Datsetid	Players_total	Players_active	No.ofalignments	Empty_alignments	Maxscoreperread	Readnumber
5457	16	15	16	15	97.0	20
5458	19	14	19	14	95.8	20
5459	14	12	14	12	96.2	20
5460	11	10	11	10	92.15	20
5461	18	17	18	17	97.0	20
5462	11	10	11	10	97.0	20
5463	9	7	9	7	94.45	20
5464	14	8	14	8	76.15	20
5465	13	10	13	10	63.166666666666664	18
5466	13	9	13	9	49.45	20
5467	15	8	15	8	63.9	20
5468	17	11	17	12	80.4	20
5469	13	10	13	10	80.2	20
5470	14	13	14	13	79.05	20
5471	17	16	17	16	81.0	20
5472	18	14	18	14	56.6	20
5473	9	9	9	9	58.75	20
5474	20	14	20	14	60.0	1
5475	14	12	14	12	63.7	20
5476	12	11	12	11	86.2	20
5477	12	11	12	11	65.95	20
5478	8	8	8	8	87.85	20
5479	11	9	11	9	50.65	20
5480	13	12	13	12	40.0	3
5481	18	15	18	15	20.75	20
5482	15	12	15	12	29.7	20
5483	13	12	13	12	27.1	20
5484	17	14	17	14	24.25	20
5485	9	7	9	7	71.75	20
5486	19	17	19	17	97.0	20
5487	15	12	15	12	96.65	20
5488	14	12	14	12	53.6	20
5489	13	12	13	12	45.63636363636363	11
5490	13	10	13	10	46.05	20
5491	18	18	18	18	90.95	20
5492	12	8	12	10	99.8	20
5493	14	11	14	11	99.9	20
5494	13	12	13	12	88.4	20
5495	14	11	14	11	39.55	20
5496	18	12	18	12	36.0	9
5497	13	9	13	9	69.85	20
5498	15	13	15	13	57.6	20
5499	11	8	11	8	52.35294117647059	17
5500	19	16	19	16	51.95	20
5501	11	9	11	9	81.0	20
5502	15	12	15	12	79.45	20
5503	15	12	15	12	68.85	20
5504	12	9	12	9	48.4	15
5505	7	6	7	6	18.0	20
5506	13	9	13	9	81.45	20
5507	17	12	17	12	86.3	20
5508	12	11	12	11	96.6	20
5509	14	10	14	10	87.3	20
5510	11	11	11	11	87.05555555555556	18
5511	21	12	21	12	4.0	20
5512	18	17	18	18	81.0	20
5513	12	9	12	9	81.0	20
5514	7	4	7	4	81.0	20
5515	24	19	24	19	80.6	20
5516	9	7	9	7	80.6	20
5517	10	9	10	9	81.0	20
5518	10	9	10	9	71.2	20
5519	12	10	12	10	44.3	20
5520	10	8	10	8	38.0	20
5521	22	18	22	18	52.75	16
5522	16	14	16	14	97.0	20
5523	15	14	15	14	52.95	20
5524	20	18	20	18	14.55	20
5525	9	8	9	8	43.65	20
5526	19	18	19	18	38.4	20
5527	9	9	9	9	38.8	20
5528	11	11	11	11	14.55	20
5529	7	7	7	7	24.25	20
5530	17	15	17	15	38.8	20
5531	14	13	14	13	43.65	20
5532	9	6	9	6	38.8	20
5533	14	12	14	12	38.8	20
5534	15	10	15	11	58.2	20
5535	13	12	13	12	48.5	20
5536	11	10	11	10	14.55	20
5537	18	17	18	17	33.95	20
5538	10	10	10	10	28.7	20
5539	8	8	8	8	19.4	20
5540	27	22	27	23	29.1	20
5541	18	10	18	10	51.0	20
5542	9	8	9	8	21.9	20
5543	14	13	14	14	24.25	20
5544	16	14	16	14	29.1	20
5545	15	14	15	14	19.4	20
5546	11	9	11	9	9.7	20
5547	21	15	21	16	33.95	20
5548	19	14	19	14	38.4	20
5549	21	16	21	17	67.55	20
5550	12	10	12	10	96.6	20
5551	23	21	23	22	97.0	20
5552	14	12	14	12	97.0	20
5553	10	9	10	9	86.55	20
5554	15	10	15	10	97.0	20
5555	14	12	14	12	96.6	20
5556	23	18	23	18	96.25	20
5557	14	12	14	12	96.35	20
5558	16	16	16	16	89.45	20
5559	13	12	13	12	75.4	20
5560	19	13	19	13	69.9	20
5561	15	8	15	8	65.55	20
5562	15	10	15	10	54.8	20
5563	11	9	11	9	44.25	20
5564	15	10	15	10	41.72727272727273	11
5565	18	12	18	13	31.1	20
5566	12	9	12	9	54.0	2
5567	11	11	11	11	89.4	20
5568	13	10	13	10	105.0	20
5569	8	8	8	8	104.6	20
5570	15	13	15	13	104.75	20
5571	14	12	14	12	103.75	20
5572	19	16	19	16	104.75	20
5573	16	16	16	16	96.75	20
5574	11	11	11	11	87.6	20
5575	15	15	15	15	58.45	20
5576	9	8	9	8	39.69230769230769	13
5577	13	9	13	9	34.15	20
5578	20	15	20	15	82.5	20
5579	14	12	14	12	88.15	20
5580	16	10	16	10	87.85	20
5581	22	21	22	21	89.0	20
5582	14	12	14	12	87.0	20
5583	14	11	14	11	71.9	20
5584	13	13	13	13	50.9	20
5585	14	13	14	13	42.4	20
5586	16	12	16	12	43.2	5
5587	10	9	10	9	89.0	20
5588	16	11	16	11	85.0	20
5589	10	8	10	8	96.2	20
5590	8	6	8	6	96.6	20
5591	16	15	16	15	97.0	20
5592	20	14	20	15	97.0	20
5593	15	12	15	12	97.0	20
5594	12	10	12	10	96.2	20
5595	8	7	8	7	97.0	20
5596	21	19	21	19	90.85	20
5597	10	7	10	7	57.75	20
5598	8	8	8	8	45.45	20
5599	14	10	14	10	25.7	20
5600	9	7	9	7	40.8	20
5601	73	12	73	67	73.65	20
5602	19	15	19	15	88.15	20
5603	17	14	17	14	88.6	20
5604	17	12	17	12	88.6	20
5605	14	8	14	8	87.8	20
5606	13	11	13	11	41.92307692307692	13
5607	18	13	18	13	69.9	20
5608	17	12	17	12	88.2	20
5609	13	12	13	12	89.0	20
5610	13	11	13	11	87.72222222222223	18
5611	18	12	18	12	58.45	20
5612	11	10	11	10	92.7	20
5613	15	12	15	12	96.2	20
5614	12	11	12	11	97.0	20
5615	14	9	14	9	97.0	20
5616	19	16	19	16	97.0	20
5617	12	9	12	9	97.0	20
5618	16	12	16	12	94.5	20
5619	13	11	13	11	47.65	20
5620	13	8	13	8	46.35	20
5621	11	8	11	8	39.0	2
5622	18	13	18	13	45.2	20
5623	11	6	11	6	72.35	20
5624	26	21	26	22	61.30769230769231	13
5625	24	12	24	12	49.3	20
5626	17	14	17	14	25.0	20
5627	14	13	14	13	70.0	20
5628	9	8	9	8	94.2	20
5629	8	7	8	7	85.0	20
5630	16	14	16	14	77.35	20
5631	14	10	14	10	53.0	20
5632	13	8	13	8	42.0	5
5633	12	9	12	9	56.2	20
5634	13	10	13	10	67.8	20
5635	14	13	14	13	77.75	20
5636	16	10	16	10	50.2	15
5637	14	11	14	11	39.6	20
5638	8	7	8	7	96.45	20
5639	11	11	11	11	86.2	20
5640	16	14	16	14	48.9	20
5641	13	9	13	9	41.95	20
5642	16	13	16	13	42.0	20
5643	15	8	15	8	41.7	20
5644	21	18	21	18	44.666666666666664	3
5645	11	9	11	9	46.9	20
5646	15	9	15	9	49.45	20
5647	10	9	10	9	68.9	20
5648	13	11	13	11	96.25	20
5649	17	15	17	15	94.4	20
5650	17	17	17	17	96.35	20
5651	14	12	14	12	92.15	20
5652	19	14	19	14	96.6	20
5653	21	15	21	15	94.2	20
5654	13	10	13	10	93.85	20
5655	17	12	17	12	71.25	20
5656	14	7	14	9	54.2	20
5657	10	9	10	9	54.85	20
5658	9	5	9	6	49.6	20
5659	16	12	16	12	50.0	20
5660	14	11	14	11	50.0	20
5661	12	8	12	8	49.75	20
5662	14	11	14	11	48.5	20
5663	9	7	9	7	41.8	20
5664	16	14	16	14	44.45	20
5665	12	6	12	6	44.6875	16
5666	16	6	16	7	20.25	20
5667	20	17	20	17	65.4	20
5668	8	6	8	6	65.0	20
5669	15	11	15	11	39.55	20
5670	21	14	21	15	34.55555555555556	18
5671	17	14	17	14	12.9	20
5672	15	8	15	9	52.15	20
5673	11	8	11	8	72.4	20
5674	9	6	9	6	44.8	20
5675	16	16	16	16	32.5	2
5676	18	14	18	14	34.75	20
5677	15	10	15	10	62.7	20
5678	17	12	17	12	38.0	3
5679	13	8	13	8	15.25	20
5680	16	9	16	9	33.65	20
5681	17	13	17	13	64.8	20
5682	15	9	15	9	93.85	20
5683	10	9	10	9	97.0	20
5684	11	10	11	10	97.0	20
5685	7	6	7	6	95.8	20
5686	12	10	12	10	89.6	20
5687	13	11	13	11	57.35	20
5688	13	13	13	13	23.6	20
5689	11	8	11	9	20.6	20
5690	16	10	16	10	27.0	5
5691	13	10	13	10	67.0	20
5692	18	16	18	16	96.6	20
5693	13	12	13	12	96.2	20
5694	12	10	12	10	96.2	20
5695	18	14	18	14	94.75	20
5696	15	13	15	13	69.0	20
5697	9	9	9	9	42.0	3
5698	12	8	12	9	48.45	20
5699	18	15	18	15	72.0	20
5700	19	15	19	15	87.1	20
5701	15	11	15	11	89.4	20
5702	10	6	10	6	89.0	20
5703	12	11	12	11	88.6	20
5704	7	5	7	5	70.45	20
5705	12	9	12	9	43.0	14
5706	9	9	9	9	44.35	20
5707	14	12	14	12	87.85	20
5708	13	11	13	11	96.6	20
5709	10	7	10	7	96.6	20
5710	16	13	16	13	95.4	20
5711	17	9	17	9	92.3	20
5712	16	12	16	12	45.142857142857146	14
5713	21	16	21	16	95.6	20
5714	20	16	20	16	96.6	20
5715	14	13	14	13	81.85	20
5716	21	13	21	15	95.6	20
5717	14	10	14	10	64.8	20
5718	6	5	6	5	63.45	20
5719	13	10	13	10	57.25	20
5720	13	9	13	9	59.21052631578947	19
5721	11	7	11	7	42.6	20
5722	15	10	15	10	53.0	20
5723	22	14	22	14	45.0	20
5724	8	8	8	8	53.25	20
5725	8	7	8	7	45.75	20
5726	13	11	13	11	53.3	20
5727	13	10	13	10	58.15	20
5728	21	17	21	17	64.3	20
5729	17	15	17	15	81.5	20
5730	16	15	16	15	95.15	20
5731	14	14	14	14	97.0	20
5732	10	10	10	10	96.65	20
5733	19	14	19	14	97.0	20
5734	13	12	13	12	96.6	20
5735	14	14	14	14	97.0	20
5736	13	10	13	10	95.2	20
5737	10	8	10	8	95.4	20
5738	11	8	11	8	97.0	20
5739	11	10	11	10	97.0	20
5740	18	14	18	14	96.6	20
5741	13	12	13	12	96.2	20
5742	25	15	25	20	90.55	20
5743	10	10	10	10	96.2	20
5744	12	9	12	9	90.95	20
5745	12	11	12	11	96.2	20
5746	14	12	14	12	96.6	20
5747	16	14	16	14	96.6	20
5748	8	8	8	8	96.0	20
5749	16	12	16	12	97.0	20
5750	17	15	17	15	95.8	20
5751	11	6	11	6	96.6	20
5752	23	19	23	19	96.65	20
5753	16	14	16	14	96.0	20
5754	11	9	11	9	97.0	20
5755	21	18	21	18	97.0	20
5756	14	13	14	13	92.05	20
5757	14	11	14	11	82.95	20
5758	22	14	22	14	82.0	20
5759	15	9	15	9	81.6	20
5760	13	11	13	11	74.35	20
5761	13	8	13	8	56.2	20
5762	14	10	14	10	56.6	20
5763	13	10	13	10	49.5	20
5764	17	14	17	14	48.85	20
5765	17	13	17	13	40.95	20
5766	19	13	19	13	37.6	20
5767	10	10	10	10	39.8	20
5768	21	17	21	17	45.9	20
5769	15	12	15	12	46.3	20
5770	13	7	13	7	44.25	20
5771	10	9	10	9	45.0	6
5772	10	7	10	7	57.35	20
5773	7	5	7	5	66.25	20
5774	14	7	14	7	32.8	20
5775	14	12	14	13	99.5	20
5776	16	12	16	12	99.5	20
5777	13	10	13	10	100.0	20
5778	17	16	17	16	92.4	20
5779	14	12	14	12	56.25	20
5780	11	9	11	9	43.5	8
5781	13	9	13	9	40.0	20
5782	19	10	19	10	45.95	20
5783	13	10	13	10	77.4	20
5784	16	12	16	12	93.3	20
5785	14	12	14	12	96.6	20
5786	16	12	16	12	95.0	20
5787	19	16	19	16	97.0	20
5788	12	11	12	11	91.75	20
5789	9	8	9	8	95.8	20
5790	14	11	14	11	95.0	20
5791	15	15	15	15	91.0	20
5792	18	16	18	16	67.5	20
5793	21	17	21	17	48.95	20
5794	9	6	9	6	48.2	10
5795	8	8	8	8	45.75	20
5796	18	15	18	15	104.6	20
5797	19	14	19	14	100.8	20
5798	11	8	11	8	81.5	20
5799	12	10	12	10	62.666666666666664	3
5800	9	8	9	8	36.95	20
5801	15	14	15	14	79.2	20
5802	42	16	42	37	94.3	20
5803	10	10	10	10	91.4	20
5804	11	10	11	10	97.95	20
5805	9	8	9	8	97.2	20
5806	18	17	18	17	97.5	20
5807	15	13	15	14	73.23529411764706	17
5808	16	13	16	13	45.2	20
5809	23	17	23	17	54.7	20
5810	11	8	11	8	90.25	20
5811	12	10	12	10	97.0	20
5812	13	10	13	10	97.0	20
5813	18	15	18	15	96.6	20
5814	9	8	9	8	97.0	20
5815	13	11	13	11	96.6	20
5816	6	6	6	6	97.0	20
5817	15	15	15	15	96.6	20
5818	12	10	12	10	97.0	20
5819	20	17	20	17	96.75	20
5820	12	11	12	11	85.25	20
5821	7	7	7	7	37.2	20
5822	15	13	15	15	44.625	8
5823	17	15	17	15	3.7	20
5824	14	11	14	11	12.25	20
5825	12	10	12	10	17.6	20
5826	8	6	8	6	12.25	20
5827	12	8	12	8	39.1	20
5828	19	14	19	14	55.0	3
5829	14	11	14	11	41.6	20
5830	16	14	16	14	37.3	20
5831	16	12	16	12	52.35	20
5832	17	11	17	11	75.0	20
5833	13	11	13	11	96.6	20
5834	12	9	12	9	96.6	20
5835	15	12	15	12	96.6	20
5836	23	19	23	19	97.0	20
5837	13	10	13	10	61.0	20
5838	6	6	6	6	41.0	8
5839	12	6	12	6	22.1	20
5840	8	8	8	8	88.35	20
5841	9	8	9	8	87.85	20
5842	9	8	9	8	83.55	20
5843	13	10	13	10	79.2	20
5844	16	13	16	13	89.0	20
5845	17	16	17	16	88.6	20
5846	6	6	6	6	86.5	20
5847	12	8	12	8	76.95	20
5848	17	11	17	11	37.266666666666666	15
5849	10	8	10	8	63.15	20
5850	10	5	10	5	76.4	20
5851	14	11	14	11	62.45	20
5852	11	8	11	8	60.75	20
5853	12	9	12	10	61.0	20
5854	17	14	17	14	59.7	20
5855	11	7	11	7	63.05	20
5856	12	11	12	11	60.95	20
5857	10	9	10	9	73.0	20
5858	12	8	12	8	79.5	20
5859	10	8	10	8	80.6	20
5860	17	13	17	13	81.0	20
5861	14	13	14	13	80.6	20
5862	12	8	12	8	81.0	20
5863	12	10	12	10	81.0	20
5864	16	12	16	12	80.35	20
5865	10	7	10	7	81.0	20
5866	17	11	17	11	81.0	20
5867	7	5	7	5	81.0	20
5868	20	18	20	18	80.6	20
5869	18	17	18	17	81.0	20
5870	13	13	13	13	81.0	20
5871	13	8	13	8	81.0	20
5872	17	13	17	13	81.0	20
5873	13	9	13	9	81.0	20
5874	23	19	23	19	81.0	20
5875	16	15	16	15	76.95	20
5876	9	7	9	7	81.0	20
5877	7	7	7	7	76.95	20
5878	21	16	21	16	81.0	20
5879	20	18	20	18	81.0	20
5880	7	7	7	7	81.0	20
5881	10	10	10	10	81.0	20
5882	12	12	12	12	81.0	20
5883	19	17	19	17	81.0	20
5884	13	13	13	13	81.0	20
5885	14	13	14	13	81.0	20
5886	13	12	13	12	81.0	20
5887	12	10	12	10	76.95	20
5888	30	24	30	24	81.0	20
5889	10	8	10	8	80.6	20
5890	19	15	19	15	78.5	20
5891	8	8	8	8	72.05	20
5892	13	9	13	9	66.5	20
5893	8	7	8	7	58.85	20
5894	16	15	16	15	59.0	20
5895	20	17	20	17	52.35	20
5896	13	13	13	13	41.65	20
5897	19	13	19	13	37.0	20
5898	8	7	8	7	35.75	20
5899	10	8	10	8	36.0	20
5900	10	9	10	9	36.5	20
5901	14	12	14	12	24.5	20
5902	22	16	22	16	31.5	20
5903	13	9	13	9	28.75	20
5904	14	11	14	11	20.0	20
5905	8	6	8	6	20.428571428571427	7
5906	12	10	12	10	41.0	20
5907	19	13	19	13	88.5	20
5908	10	9	10	9	87.8	20
5909	15	8	15	8	88.6	20
5910	13	11	13	11	88.6	20
5911	13	11	13	11	85.6	20
5912	19	17	19	17	45.0	11
5913	8	7	8	7	52.4	20
5914	18	15	18	15	97.0	20
5915	12	8	12	8	97.0	20
5916	8	8	8	8	62.357142857142854	14
5917	11	9	11	9	58.0	20
5918	11	9	11	9	54.0	20
5919	9	8	9	8	57.9	20
5920	16	11	16	11	57.8	20
5921	15	12	15	12	57.55	20
5922	9	9	9	9	67.25	20
5923	12	8	12	8	59.333333333333336	12
5924	17	12	17	12	35.0	20
5925	9	7	9	7	48.6	20
5926	21	17	21	17	65.1	20
5927	13	8	13	8	91.2	20
5928	13	9	13	9	96.6	20
5929	13	10	13	10	95.8	20
5930	16	13	16	13	97.0	20
5931	19	17	19	17	96.6	20
5932	12	12	12	12	90.55	20
5933	9	8	9	8	97.0	20
5934	18	18	18	18	95.8	20
5935	21	18	21	19	93.05	20
5936	14	12	14	12	87.0	20
5937	18	14	18	14	73.35	20
5938	17	9	17	9	58.85	20
5939	17	14	17	14	41.5	20
5940	10	8	10	8	41.0	12
5941	14	11	14	11	52.3	20
5942	14	10	14	10	61.85	20
5943	18	14	18	14	82.65	20
5944	22	17	22	17	89.0	20
5945	14	13	14	13	89.0	20
5946	18	16	18	16	76.85714285714286	14
5947	13	11	13	11	61.45	20
5948	12	11	12	11	96.6	20
5949	13	12	13	12	97.0	20
5950	18	16	18	16	97.0	20
5951	9	7	9	7	57.85	20
5952	20	16	20	16	54.9	20
5953	16	12	16	12	81.0	20
5954	15	14	15	14	79.4	20
5955	15	15	15	15	81.15	20
5956	23	15	23	15	80.6	20
5957	15	12	15	12	77.25	20
5958	20	15	20	15	45.3	20
5959	14	12	14	12	49.0	6
5960	13	11	13	11	35.8	20
5961	11	9	11	9	75.35	20
5962	13	11	13	11	95.4	20
5963	11	11	11	11	97.0	20
5964	19	14	19	14	96.65	20
5965	17	12	17	12	96.65	20
5966	15	14	15	14	97.0	20
5967	16	13	16	13	96.55555555555556	18
5968	14	11	14	12	24.8	20
5969	11	10	11	10	73.6	5
5970	19	13	19	13	48.75	20
5971	12	12	12	12	95.8	20
5972	14	13	14	13	83.42857142857143	7
5973	11	8	11	8	43.2	20
5974	17	13	17	13	44.0	20
5975	20	10	20	11	43.6	20
5976	16	11	16	11	44.45	20
5977	12	8	12	8	44.45	20
5978	15	9	15	9	44.9	20
5979	13	12	13	12	55.5	20
5980	17	14	17	14	79.2	20
5981	10	8	10	8	77.4	20
5982	12	8	12	8	81.0	20
5983	10	7	10	7	80.6	20
5984	16	16	16	16	80.6	20
5985	16	13	16	13	80.9	20
5986	17	12	17	12	78.9	20
5987	13	10	13	10	80.65	20
5988	13	10	13	10	76.65	20
5989	23	17	23	17	79.2	20
5990	14	12	14	12	79.8	20
5991	13	11	13	11	78.3	20
5992	20	11	20	11	78.8	20
5993	7	7	7	7	80.6	20
5994	9	8	9	8	79.4	20
5995	10	7	10	7	78.8	20
5996	9	7	9	7	80.2	20
5997	16	12	16	12	77.95	20
5998	15	9	15	9	79.8	20
5999	19	14	19	14	80.6	20
6000	12	9	12	9	74.35	20
6001	10	8	10	8	79.3	20
6002	12	11	12	11	80.6	20
6003	14	13	14	13	72.5	20
6004	18	13	18	13	80.6	20
6005	14	10	14	10	80.2	20
6006	29	20	29	22	79.8	20
6007	19	16	19	16	80.2	20
6008	14	9	14	9	81.0	20
6009	12	9	12	9	80.6	20
6010	10	10	10	10	81.0	20
6011	16	11	16	11	81.0	20
6012	14	10	14	10	80.1	20
6013	14	13	14	13	75.6	20
6014	19	17	19	17	72.85	20
6015	19	18	19	18	66.5	20
6016	19	11	19	11	52.65	20
6017	12	10	12	10	40.6	20
6018	12	11	12	11	42.0	20
6019	9	7	9	7	40.3	20
6020	21	16	21	16	37.75	20
6021	11	8	11	8	34.25	20
6022	18	14	18	14	39.45	20
6023	10	8	10	8	47.9	20
6024	13	8	13	8	48.2	20
6025	14	10	14	10	38.55	20
6026	17	13	17	13	38.3	20
6027	13	10	13	10	49.333333333333336	6
6028	8	6	8	6	41.25	20
6029	12	8	12	8	49.5	20
6030	14	12	14	12	63.95	20
6031	10	8	10	8	79.1	20
6032	16	13	16	13	76.55	20
6033	18	14	18	14	79.4	20
6034	49	6	49	6	68.45	20
6035	12	8	12	9	54.0	4
6036	13	10	13	10	64.75	20
6037	12	10	12	10	97.0	20
6038	11	8	11	8	95.4	20
6039	17	12	17	12	84.0	20
6040	10	7	10	7	49.4	20
6041	13	8	13	8	46.375	8
6042	8	6	8	6	20.75	20
6043	14	14	14	14	68.61538461538461	13
6044	15	11	15	11	48.6	20
6045	11	9	11	9	95.35	20
6046	21	16	21	16	96.6	20
6047	10	9	10	9	97.0	20
6048	24	18	24	18	92.85	20
6049	11	11	11	11	57.857142857142854	14
6050	15	13	15	13	4.3	20
6051	11	9	11	9	64.4	20
6052	12	5	12	5	51.4	20
6053	16	13	16	13	36.0	20
6054	7	4	7	4	18.5	20
6055	15	13	15	13	94.5	20
6056	5	3	5	3	38.3125	16
6057	17	13	17	13	45.0	20
6058	16	14	16	14	51.0	20
6059	13	12	13	12	52.75	20
6060	20	16	20	16	63.5	20
6061	13	11	13	11	78.85	20
6062	10	7	10	7	87.6	20
6063	12	7	12	7	83.8	20
6064	11	9	11	9	87.7	20
6065	15	10	15	10	74.25	20
6066	15	15	15	15	83.2	20
6067	16	13	16	13	88.0	20
6068	16	16	16	16	62.0	20
6069	15	14	15	14	48.0	1
6070	18	12	18	12	53.6	20
6071	15	12	15	12	55.0	20
6072	7	7	7	7	53.6	20
6073	11	10	11	10	57.7	20
6074	13	13	13	13	88.95	20
6075	9	8	9	8	90.75	20
6076	11	9	11	9	86.05	20
6077	15	10	15	10	90.7	20
6078	11	9	11	9	71.8	20
6079	9	8	9	8	90.9	20
6080	20	16	20	16	91.0	20
6081	13	11	13	11	56.35294117647059	17
6082	20	16	20	16	68.15	20
6083	9	8	9	9	93.0	20
6084	17	16	17	16	92.75	20
6085	11	10	11	10	93.0	20
6086	11	10	11	10	80.1	20
6087	14	11	14	12	51.6	20
6088	12	7	12	7	50.0	12
6089	14	10	14	10	84.65	20
6090	13	11	13	11	86.55	20
6091	9	8	9	8	88.6	20
6092	13	11	13	11	88.6	20
6093	20	18	20	18	89.0	20
6094	14	14	14	14	88.6	20
6095	11	10	11	10	89.0	20
6096	14	10	14	11	87.1	20
6097	14	12	14	13	51.45	20
6098	12	10	12	10	49.45	20
6099	9	6	9	6	45.45	20
6100	13	12	13	12	46.6	20
6101	15	11	15	11	49.15	20
6102	15	9	15	9	44.55555555555556	9
6103	10	8	10	8	51.0	20
6104	18	13	18	13	78.05	20
6105	7	6	7	6	92.95	20
6106	11	9	11	9	91.7	20
6107	19	15	19	17	97.0	20
6108	14	14	14	14	96.25	20
6109	17	15	17	15	96.2	20
6110	16	13	16	13	95.4	20
6111	13	11	13	11	58.45	20
6112	11	7	11	7	45.5	16
6113	18	17	18	17	50.75	20
6114	7	6	7	6	39.529411764705884	17
6115	15	14	15	15	99.7	20
6116	13	12	13	12	98.95	20
6117	20	11	20	19	102.1	20
6118	13	10	13	10	101.95	20
6119	10	10	10	10	77.78571428571429	14
6120	11	8	11	8	32.7	20
6121	20	15	20	15	81.05	20
6122	10	9	10	9	97.6	20
6123	12	9	12	10	99.6	20
6124	19	15	19	15	98.95	20
6125	8	7	8	7	100.25	20
6126	10	7	10	7	93.5	20
6127	15	12	15	12	67.75	20
6128	17	13	17	13	50.0	20
6129	16	10	16	10	48.05	20
6130	17	13	17	13	45.0	20
6131	16	9	16	9	43.8	20
6132	19	13	19	15	46.75	20
6133	19	16	19	16	46.8	20
6134	13	10	13	10	47.0	2
6135	12	10	12	10	54.55	20
6136	18	15	18	15	95.0	20
6137	22	18	22	18	94.2	20
6138	17	15	17	15	63.05	20
6139	13	11	13	11	51.0	2
6140	16	9	16	9	45.65	20
6141	13	10	13	10	86.85	20
6142	11	9	11	9	81.7	20
6143	10	8	10	8	67.8	20
6144	13	12	13	12	50.0	20
6145	21	15	21	15	49.25	20
6146	14	11	14	11	41.0	20
6147	10	7	10	7	55.45	20
6148	12	9	12	9	74.0	20
6149	14	14	14	14	73.6	20
6150	14	13	14	13	58.9	20
6151	14	10	14	11	29.55	20
6152	15	11	15	11	33.333333333333336	3
6153	17	13	17	13	48.25	20
6154	21	15	21	15	89.0	20
6155	35	22	35	33	89.0	20
6156	12	8	12	8	88.2	20
6157	12	12	12	12	89.0	20
6158	15	12	15	12	66.15	20
6159	14	11	14	11	29.25	20
6160	7	5	7	5	28.0	20
6161	17	14	17	14	29.0	7
6162	8	7	8	7	11.8125	16
6163	11	10	11	10	17.55	20
6164	10	9	10	9	65.77777777777777	9
6165	10	7	10	7	84.85	20
6166	17	14	17	14	97.0	20
6167	31	14	31	28	97.55	20
6168	9	7	9	7	96.4	20
6169	12	12	12	12	92.25	20
6170	11	11	11	11	96.55	20
6171	12	12	12	12	97.9	20
6172	14	12	14	12	92.95	20
6173	19	17	19	17	90.95	20
6174	9	4	9	4	43.4	20
6175	15	13	15	13	27.0	8
6176	18	16	18	16	40.5	20
6177	14	13	14	13	84.3	20
6178	21	18	21	18	80.15	20
6179	11	8	11	8	43.375	16
6180	10	7	10	7	60.35	20
6181	9	9	9	9	94.4	20
6182	12	8	12	8	87.3	20
6183	8	8	8	8	53.6875	16
6184	14	11	14	11	11.6	20
6185	12	10	12	10	96.2	20
6186	14	8	14	8	96.6	20
6187	17	13	17	13	86.7	20
6188	17	15	17	15	38.0	3
6189	9	7	9	7	88.35	20
6190	17	13	17	13	89.0	20
6191	13	11	13	11	67.2	20
6192	17	11	17	11	33.0	8
6193	15	12	15	12	72.3	20
6194	16	15	16	15	96.25	20
6195	11	8	11	8	68.26666666666667	15
6196	14	10	14	10	55.25	20
6197	15	12	15	12	84.55	20
6198	22	15	22	15	75.65	20
6199	14	11	14	11	39.45	20
6200	19	11	19	11	39.5	2
6201	14	10	14	10	57.05	20
6202	12	8	12	8	89.0	20
6203	11	8	11	8	35.6	20
6204	12	11	12	11	57.05	20
6205	17	12	17	12	35.0	2
6206	16	10	16	10	42.55	20
6207	10	8	10	8	79.05	20
6208	10	9	10	9	80.6	20
6209	14	10	14	10	80.6	20
6210	14	12	14	12	80.2	20
6211	11	5	11	5	73.0	20
6212	21	16	21	16	59.15	20
6213	15	9	15	9	42.45	20
6214	18	14	18	14	42.0	14
6215	11	8	11	8	47.2	20
6216	15	13	15	13	91.55	20
6217	7	6	7	6	92.0	20
6218	14	11	14	11	92.0	20
6219	9	9	9	9	92.0	20
6220	8	8	8	8	92.0	20
6221	22	10	22	10	73.15	20
6222	13	9	13	9	54.2	20
6223	19	15	19	15	56.0	3
6224	16	8	16	8	44.25	20
6225	6	5	6	5	38.3	20
6226	13	9	13	9	38.0	20
6227	14	11	14	11	37.6	20
6228	12	7	12	7	47.85	20
6229	16	16	16	16	76.95	20
6230	16	13	16	13	78.55	20
6231	10	5	10	5	74.9	20
6232	14	9	14	10	72.85	20
6233	17	12	17	12	79.0	20
6234	19	16	19	17	76.7	20
6235	19	11	19	12	76.2	20
6236	17	14	17	14	77.5	20
6237	11	9	11	9	69.0	20
6238	48	24	48	44	79.0	20
6239	14	12	14	12	79.0	20
6240	15	11	15	11	77.0	20
6241	16	14	16	14	58.25	20
6242	20	16	20	16	44.0	20
6243	10	9	10	9	42.85	20
6244	8	5	8	5	43.0	4
6245	18	11	18	11	57.3	20
6246	23	20	23	20	62.35	20
6247	9	5	9	5	67.85	20
6248	13	10	13	10	96.35	20
6249	13	10	13	10	94.25	20
6250	19	17	19	17	98.66666666666667	6
6251	19	15	19	15	3.0	14
6252	12	8	12	8	48.0	20
6253	9	7	9	7	48.0	20
6254	10	7	10	7	54.6	20
6255	21	14	21	14	91.1	20
6256	16	13	16	13	97.0	20
6257	17	14	17	14	97.0	20
6258	14	13	14	13	97.0	20
6259	12	10	12	10	97.0	20
6260	15	12	15	12	97.0	20
6261	11	7	11	7	96.65	20
6262	16	12	16	12	97.0	20
6263	16	10	16	10	94.65	20
6264	18	15	18	15	95.8	20
6265	10	7	10	7	97.05	20
6266	12	10	12	10	97.0	20
6267	15	10	15	10	97.0	20
6268	12	12	12	12	97.0	20
